id,user_id,session_id,source_photo_file_id,user_input,generated_prompt,result_storage_path,sticker_set_name,created_at,telegram_file_id,is_example,style_preset_id,env,idea_source
0e6c00a6-a01a-49e6-b9e3-bf0f61a4bab5,8538d8af-5c45-4fef-9ada-b14574448b3b,87b80d5c-122c-497e-a756-3dcc710496a6,CAACAgIAAxkDAAICg2mCNoZGRZ9dac9o1I_ClEbvjqluAAJGjAAClVoQSODgAxrFqakSOAQ,"pixel art style, retro game aesthetic, 8-bit","Update the sticker to show this pose/action: flexing arm, showing bicep, strong pose. Keep the same character, style, and colors.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/87b80d5c-122c-497e-a756-3dcc710496a6/1770141344170.webp,p2s_42269230_by_sticq_bot,2026-02-03 17:55:44.180647+00,CAACAgIAAxkDAAICiWmCNqAt3vKmdbBCODo6c1jyTx_qAAJKjAAClVoQSLIQJ-vmd7O4OAQ,false,,prod,
0e74e82d-8109-4d05-a753-ed9e126c84af,2fe14a3c-47ed-4073-b637-a658faddaeae,1cc6020e-a356-4b5a-933d-9ac9f8e43848,AgACAgIAAxkBAAIywmmLIl4lZ9ujBI_yfR6Pf15CwPssAAIoEWsbWM1hSBqSlhV6liz9AQADAgADeQADOgQ,"Soft romantic style, watercolor effect, floating hearts, warm pink tones, dreamy gentle expression","Create a high-quality messenger sticker. Style: Soft romantic style with watercolor effect. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: dreamy, gentle expression with floating hearts around the character. Composition: Character occupies maximum canvas area, soft blurred edges to blend with the background. Visual design: Watercolor texture, soft shading, warm pink and pastel tones, delicate details. Outline: soft edges, no hard lines. Requirements: Solid light blue background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/2fe14a3c-47ed-4073-b637-a658faddaeae/1cc6020e-a356-4b5a-933d-9ac9f8e43848/1770727061181.webp,p2s_42269230_1770726638409_by_photo_2_stickerbot,2026-02-10 12:37:41.301851+00,CAACAgIAAxkDAAIzBGmLJpWP4XEXTqDWZuK79rbVM9IeAALSlwACWM1hSCwiIB4KKDP_OgQ,true,love_soft,prod,
0e7bbc1a-8da7-49b5-938c-d8e7bcde40cd,193d6585-57cb-4c35-9247-aa0cf98988bb,fdcc8750-0cc3-4e43-8bce-671c673cbe61,CAACAgIAAxkDAAIIH2mElskw4yqvc2Hj9Rljrz254-TQAAJbkAACso0oSLGFFR5HzIQfOAQ,"Harry Potter wizard style, Hogwarts aesthetic, magical robes, wand, mystical aura","Create a high-contrast messenger sticker.
Emotion: excited, amazed, star eyes, thrilled — show this emotion clearly on the character's face and body language.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, bold uniform border around the character (thick, approx 25–35% outline width), smooth and consistent outline.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/fdcc8750-0cc3-4e43-8bce-671c673cbe61/1770297619128.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 13:20:19.242721+00,CAACAgIAAxkDAAIIK2mEmRPAzIrFTBJgH5Bop_O-pSHRAAKTkAACso0oSHzrKjxSLLXjOAQ,false,,prod,
0ea1fea1-2fb8-4fa9-8e2c-c93e89a7a852,99e178aa-67e3-4c92-8321-3ed2cf48d544,ef0d59fe-a3ae-48da-867e-6da0e4a35a47,AgACAgQAAxkBAAIml2mJDpVxW4V7ItjktEAV7KTBxOQwAAK6DmsbyTtIUOE6QdtASHu7AQADAgADeQADOgQ,"[assistant] style: detailed, emotion: romance, pose: like in the photo that is up, text: shycxxz","Create a telegram sticker of the person from the photo.

Style: detailed
Emotion: romance
Pose/gesture: like in the photo that is up
Text on sticker: ""shycxxz""

Requirements:
- White/transparent background
- Sticker-like proportions (head slightly larger)
- Clear outlines
- Expressive and recognizable
- Text must be clearly readable and well-placed",stickers/99e178aa-67e3-4c92-8321-3ed2cf48d544/ef0d59fe-a3ae-48da-867e-6da0e4a35a47/1770589997195.webp,,2026-02-08 22:33:17.218321+00,CAACAgIAAxkDAAImpWmJDy1Bh8mA5jGGpxN8OQdqQxEqAAIOmAAC50RISJb_mCDRiAKfOgQ,false,assistant,prod,
0eb382e6-1d47-4cc1-8d01-b6a40bac5926,7f3004b6-603b-4566-be30-0e028bfc3a6e,7acaf7ff-3a6d-461d-be69-95b031b05611,AgACAgIAAxkBAAIyc2mLHfL6lzjGt5tPS73DET7GWTqUAAJLFmsbC3BYSAABa1H2t5QAAakBAAMCAAN5AAM6BA,"Japanese anime style, clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair","Create a high-quality messenger sticker. Style: Japanese anime style, clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Adapt proportions to match anime style while keeping facial identity. Concept: Standard anime character presentation. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat shading, vibrant colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/7f3004b6-603b-4566-be30-0e028bfc3a6e/7acaf7ff-3a6d-461d-be69-95b031b05611/1770724917838.webp,,2026-02-10 12:01:57.942479+00,CAACAgIAAxkDAAIygGmLHjbyXCW0clX_etgvO5BB1ciFAAIPlwACC3BYSLYEur0mJXAdOgQ,false,anime_classic,prod,
0ee9c16d-9e63-432a-9cdc-d9e10846d847,8a09f979-4d80-4739-ba8e-64415725414a,fa602e97-2bb7-456d-8cbd-de3c8334daf9,CAACAgIAAxkDAAIERWmDGB_m-tBvnRZSjDAnBHWDFZjmAALkjAACufkYSMfnx6HpQDSVOAQ,"chibi style, big head, small body, cute, kawaii","Update the sticker to show this emotion: sad, teary eyes, melancholic. Keep the same character, style, and colors.",stickers/8a09f979-4d80-4739-ba8e-64415725414a/fa602e97-2bb7-456d-8cbd-de3c8334daf9/1770199237392.webp,,2026-02-04 10:00:37.508916+00,CAACAgIAAxkDAAIETGmDGMXcSfFshh1xuo3AU3I0zxZuAALujAACufkYSASVE5MDG2k2OAQ,false,,prod,
0eece453-b59b-49a4-9783-b6d670738a08,96228630-f861-46c2-9ae3-273e9a07f603,291a0f2c-054d-43b1-a1c5-7980179e425c,AgACAgIAAxkBAAIDTmmC8b1w9bRdj21CbozLHYfTu7aOAAI6DGsbufkYSCCHN6crIJyWAQADAgADeAADOAQ,"chibi style, big head, small body, cute, kawaii","Create a high-quality messenger sticker. Style: chibi style, featuring a disproportionately large head and small body, with cute and kawaii aesthetic. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, adapting it to the chibi style. Concept: overall cuteness and charm. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, bright and cheerful colors, large expressive eyes, minimal shading. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/96228630-f861-46c2-9ae3-273e9a07f603/291a0f2c-054d-43b1-a1c5-7980179e425c/1770192460268.webp,,2026-02-04 08:07:40.390711+00,CAACAgIAAxkDAAIDe2mC_kzt1k56JB3RKrdK4e5ef5WZAAKZigACufkYSKgu1NfBrQHFOAQ,false,,prod,
0f180eb0-6b9a-4d62-925e-e4656511e62f,8538d8af-5c45-4fef-9ada-b14574448b3b,45000e36-3966-402a-8445-c8f1d84766bc,AgACAgIAAxkBAAIDammC-2uqb6n-q9SFGpi0B-ILezj4AAIXE2sblVoQSL_EoDyM1_onAQADAgADeQADOAQ,"comic book style, halftone dots, dynamic poses, speech bubbles","Create a high-quality messenger sticker. Style: Comic book style with halftone dots for shading, bold outlines, and dynamic poses. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: Expressing excitement with a dynamic action pose and an optional speech bubble (empty if no text is provided). Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, halftone shading, vibrant comic book color palette. Requirements: black background, no watermark, no logo, no frame. Speech bubble optional (if text provided). Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/45000e36-3966-402a-8445-c8f1d84766bc/1770191747893.webp,p2s_42269230_by_photo_2_stickerbot,2026-02-04 07:55:47.936626+00,CAACAgIAAxkDAAIDbmmC-4RyLmXi70WvGT3BoDU4q9D5AAJxigACufkYSMr0dLsGf-iAOAQ,false,,prod,
0f4fb14a-b0a4-4645-9908-037dd139755d,89163de3-d3b7-4d0d-acdd-47fdb23d045f,7bf03485-3f13-498b-a715-342692ba27db,AgACAgIAAxkBAAI492mNmANIjc3sbXm0WOvyMQbndx_OAAINFGsb8JppSLUMg9IZJbgHAQADAgADeQADOgQ,"Super-deformed chibi anime, oversized head 3x body, tiny limbs, kawaii expression, simplified features","Create a high-quality messenger sticker. Style: Super-deformed chibi anime, oversized head (3x body size), tiny limbs, kawaii expression, simplified facial features, vibrant colors. Subject: Analyze the provided photo. If one person, extract that person. If multiple people, extract ALL of them together, preserving their relative positions. Remove only irrelevant background. Preserve recognizable facial features, proportions, and overall likeness for every person. Adapt proportions to match the chibi anime style while keeping facial identity. Composition: Fit ALL characters fully into the frame, do not crop any person. Leave small padding. Bold uniform border (25-35% outline width). Visual design: High contrast, strong edge separation, simplified shapes, no soft edges. Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean automated background removal. CRITICAL REQUIREMENT: The background MUST be a solid uniform bright green color (#00FF00). Do NOT use any other background color. The ENTIRE area behind characters must be filled with exactly #00FF00 green.",stickers/89163de3-d3b7-4d0d-acdd-47fdb23d045f/7bf03485-3f13-498b-a715-342692ba27db/1770887257903.webp,,2026-02-12 09:07:37.927009+00,CAACAgIAAxkDAAI5EWmNmFo7PP8oTgFfc5JrUKWIiwX5AAJXjgAC8JppSIaZonG4_F4GOgQ,false,anime_chibi,prod,
0fb2afc9-a00b-478c-a64e-e2c3804995a6,8d76dec1-6de8-4872-a50b-a4ebc60b5cbd,f1dd519b-f4e1-4f77-b6d8-20f1a13e38ed,CAACAgIAAxkDAAIuJmmJ8_oSmS1RBMqHRNhvlmnWWs-xAAInngACIiJRSMqmlbJGiPW8OgQ,"Super-deformed chibi anime, oversized head 3x body, tiny limbs, kawaii expression, simplified features","Create a high-contrast messenger sticker.
Emotion: Отстаньте — show this emotion clearly on the character's face and body language.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, no outline or border around the character.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/8d76dec1-6de8-4872-a50b-a4ebc60b5cbd/f1dd519b-f4e1-4f77-b6d8-20f1a13e38ed/1770648856578.webp,p2s_865322842_by_photo_2_stickerbot,2026-02-09 14:54:51.553931+00,CAACAgIAAxkDAAIuM2mJ9Ts1K0K8pWNQl6gXSfJq6jyQAAI8ngACIiJRSChDQgTQrIQhOgQ,false,anime_chibi,prod,
103d390d-7fb1-487c-b345-f6f3d3268085,193d6585-57cb-4c35-9247-aa0cf98988bb,3cb715dd-7fe1-411e-bff7-cb91a3b6fceb,AgACAgIAAxkBAAIHZ2mEcAyJHCgntzpsdgABoxiozgNloQACjRBrG7KNIEiHS9cB-0YqyAEAAwIAA3gAAzgE,"internet meme style, exaggerated expression, reaction face","Create a high-quality messenger sticker. Style: Internet meme style with exaggerated facial expression. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Adapt proportions to match the style. Concept: Reaction face, meme-worthy expression. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: High contrast, strong edge separation, simple shapes, bold outlines, bright colors. Requirements: Solid black background, no watermark, no logo, no frame, no text. Quality: Optimized for clean background removal and messenger sticker use.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/3cb715dd-7fe1-411e-bff7-cb91a3b6fceb/1770292363635.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 11:52:43.650343+00,CAACAgIAAxkDAAIHyGmEhIs1hatWgTVc9Q3pmeuyTryqAALtjgACso0oSGL2FV-od3IjOAQ,false,,prod,
1044896f-3ffe-42c2-be49-c3bf729e045a,8a09f979-4d80-4739-ba8e-64415725414a,f149897f-9206-4012-a2d7-a294c18176db,AgACAgIAAxkBAAIFfmmDiFx6E24q8QemSnNCBTlxaOy7AAKwEmsbufkYSEi3w1MiXzFQAQADAgADeQADOAQ,"anthropomorphic animal style, furry character, expressive","Create a high-quality messenger sticker. Style: anthropomorphic animal style, furry character. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, transforming them into a furry character. Concept: expressive pose and emotion. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, detailed fur texture, bright and appealing color palette. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/8a09f979-4d80-4739-ba8e-64415725414a/f149897f-9206-4012-a2d7-a294c18176db/1770227829255.webp,p2s_42269230_1770207785469_by_photo_2_stickerbot,2026-02-04 17:57:09.376002+00,CAACAgIAAxkDAAIFgmmDiHWmT-MOclvyl5oOLcxmItQLAAJ7lgACufkYSLYbOW4zMLPEOAQ,false,,prod,
104d1e78-4bc4-4e18-a4be-770a48b7d974,4d2ddb94-6d8e-4b21-8acd-8eeff9904681,8e0800db-cb7c-4d57-87fd-f90c810134e9,AgACAgIAAxkBAAIFxmmDtsVFePvJTSqWRS7vaBsluP4wAAKaEWsbwJYhSPjJwruyp39MAQADAgADeQADOAQ,"emoji style, round face, simple features, expressive","Create a high-quality messenger sticker. Style: emoji style, round face, simple features. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, while adapting to the emoji style. Concept: an expressive emotion. Composition: Character occupies maximum canvas area, bold white border around the character (approx 35% outline width), smooth and uniform border. Visual design: Clean bold white sticker outline, high contrast, simplified shapes, flat shading, bright and vibrant emoji colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/4d2ddb94-6d8e-4b21-8acd-8eeff9904681/8e0800db-cb7c-4d57-87fd-f90c810134e9/1770239730247.webp,,2026-02-04 21:15:30.277601+00,CAACAgIAAxkDAAIFymmDtvIDD_X_6uDGVSRvmv_mGzDrAAIQlQACwJYhSEX9i-OMgEh-OAQ,false,emoji,prod,
1091fdc2-4397-457c-96b5-5c2c6b0b37f3,8538d8af-5c45-4fef-9ada-b14574448b3b,9f029c59-173b-47c1-a9db-175859445874,AgACAgIAAxkBAAIB_2mCC_sTcQPBZw2bRKWTIFSUmoqjAAIrEmsblVoQSB08UMW-fYDVAQADAgADeQADOAQ,"chibi style, big head, small body, cute, kawaii","Create a high-quality messenger sticker. Style: Chibi style, featuring a disproportionately large head, small body, and cute, kawaii aesthetics. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: General cuteness and charm, reflecting the kawaii aesthetic. Composition: Character occupies maximum canvas area, bold white border around the character (approx 35% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat/soft shading, bright and cheerful color palette. Requirements: black background, no watermark, no logo, no frame, no text unless explicitly requested. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/9f029c59-173b-47c1-a9db-175859445874/1770130453641.webp,p2s_42269230_by_sticq_bot,2026-02-03 14:54:13.759817+00,CAACAgIAAxkDAAICA2mCDBbLefaRRK2XK_EgfD1r5tLzAAKLiQAClVoQSGbRtOeZJsSJOAQ,false,,prod,
11cffc24-4f05-4488-95f8-6c1ec121dc83,ce1677ce-8794-4c7a-b688-5435c80120eb,92e05880-56f7-4ba9-a393-eec502184734,AgACAgIAAxkBAAILD2mFDBvIoZz_cwGHW2TKwAbI86IYAAKnEmsbOZ0oSI04qEvIRnlqAQADAgADeQADOAQ,"romantic illustration style, soft pink lighting, heart motifs, dreamy atmosphere",Add laughing expression to this sticker character,stickers/ce1677ce-8794-4c7a-b688-5435c80120eb/92e05880-56f7-4ba9-a393-eec502184734/1770327124334.webp,p2s_1701852963_by_photo_2_stickerbot,2026-02-05 21:32:07.063388+00,CAACAgIAAxkDAAILHWmFDFfMpdo96G52CQ2Sf2kUZVVGAAI8mAACOZ0oSLQ9Bpo7hT2oOAQ,false,love,prod,
120fa315-14a9-4da9-a24b-7d0ffe329271,1504e5d9-f5d8-4df7-bb04-f63c3a90463d,20f57f43-7b2f-4053-85c8-c3686ac34e68,AgACAgQAAxkBAAI0iGmLr8bTxGaJPUwP9s0ChtYYL-hsAAITD2sbSDRYUNGPqGyt4NuLAQADAgADeQADOgQ,"Modern vector cartoon, clean geometric shapes, trendy flat design, minimalist features, stylish","Create a high-quality messenger sticker. Style: Modern vector cartoon style with clean geometric shapes, trendy flat design, and minimalist features. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Concept: stylish and cool. Composition: Character occupies maximum canvas area with a clear, simple silhouette. Outline: Distinct, clean vector outline. Visual design: Flat colors, limited color palette, subtle shadows for depth, and trendy design elements. Background: Solid contrasting color for easy background removal (e.g., bright green or solid gray). Requirements: No watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for clean background removal and messenger sticker use.",stickers/1504e5d9-f5d8-4df7-bb04-f63c3a90463d/20f57f43-7b2f-4053-85c8-c3686ac34e68/1770762217036.webp,,2026-02-10 22:23:37.154465+00,CAACAgIAAxkDAAI0jGmLr-mfwR4S9RmdnVgth17BshgAA4eRAAIH62FIHKtPaztkC3k6BA,false,cartoon_modern,prod,
128556bb-7f86-40db-bab6-6b835384be57,739a5ece-495b-4006-927c-94974609b493,194697bc-cd6b-49da-a625-e86027637cd6,AgACAgQAAxkBAAIK1GmE9gWrHxOfFlLebtCjfeIzbSP3AAIZDWsbVmYoUNqqCdND_q-nAQADAgADeQADOAQ,"cute kawaii style, soft pastel colors, rounded shapes",Add laughing expression to this sticker character,stickers/739a5ece-495b-4006-927c-94974609b493/194697bc-cd6b-49da-a625-e86027637cd6/1770321476939.webp,,2026-02-05 19:57:59.776323+00,CAACAgIAAxkDAAIK22mE9kfqZ0kybozUBcPhRTBFts1WAAICmwACbb0pSKzKrzutgQFAOAQ,false,cute,prod,
152d21c0-2e54-4935-8702-52457183b65b,2fe14a3c-47ed-4073-b637-a658faddaeae,9dd82e65-3679-465d-9630-b14749afcc57,AgACAgIAAxkBAAIIBmmEjQZ3e0P5JnHL1i5WpNkCQFwaAAJjDGsbso0oSBAg7EKfUySXAQADAgADeQADOAQ,"Romantic couple style, two characters close together, loving gaze, holding hands or hugging pose","Create a high-contrast messenger sticker.
Emotion: heart eyes, loving expression, dreamy — show this emotion clearly on the character's face and body language.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, bold uniform border around the character (thick, approx 25–35% outline width), smooth and consistent outline.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/2fe14a3c-47ed-4073-b637-a658faddaeae/9dd82e65-3679-465d-9630-b14749afcc57/1770408197447.webp,,2026-02-06 20:03:17.547763+00,CAACAgIAAxkDAAIWDGmGSQXkAAHifnQEJ-Hsh4H1bbykdAACmowAAsY-MEj_y_G907iQnjgE,false,love_couple,prod,
15d64729-ff29-4008-a4df-1f942aaef74b,8396aba1-5eac-4717-902d-f7db84032de2,f687dc72-505e-4a84-a263-f9a6fe1ac103,AgACAgUAAxkBAAI0ommL-qYW5JVjTmgJA3MmucJl-d-FAAJtDGsb0LthVBFgi881Q-CoAQADAgADeQADOgQ,"Japanese anime style, clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair","Create a high-quality messenger sticker. Style: Japanese anime style, clean precise linework, cel-shading, large expressive eyes with detailed reflections, stylized flowing hair. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, vibrant colors, dynamic poses. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/8396aba1-5eac-4717-902d-f7db84032de2/f687dc72-505e-4a84-a263-f9a6fe1ac103/1770781434063.webp,,2026-02-11 03:43:54.167382+00,CAACAgIAAxkDAAI0rGmL-vppJ_5KG_wcjx3pBUpPCauBAAIchwACB3ZgSC-fGeDcwpcPOgQ,false,anime_classic,prod,
1668ff64-50f1-4091-a56e-adf035182388,8538d8af-5c45-4fef-9ada-b14574448b3b,ca8c88c7-9913-4ae5-a3f6-a9ba02f6809b,AgACAgIAAxkBAAIBFGmBvzAbb_p_If8pinUE-q9dGfZdAAJdDmsbnEkQSDizdFC0anPhAQADAgADeQADOAQ,"chibi style, big head, small body, cute, kawaii","Create a high-quality messenger sticker. Style: Chibi style, featuring a large head and small body with cute, kawaii aesthetics. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness in a chibi-style. Concept: Display a happy and cheerful expression. Composition: Character occupies maximum canvas area, clean white border around the character, smooth and uniform border (approx 30% outline width). Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat cel-shaded shading, bright and vibrant color palette. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker, clean lines, and a focus on cuteness and charm.",stickers/8538d8af-5c45-4fef-9ada-b14574448b3b/ca8c88c7-9913-4ae5-a3f6-a9ba02f6809b/1770111984662.webp,p2s_42269230_by_sticq_bot,2026-02-03 09:47:24.92627+00,,false,,prod,
16a8cae2-40fd-4589-a38b-24a5fd68a040,2fe14a3c-47ed-4073-b637-a658faddaeae,12a4f6eb-8ce1-40e2-b9e0-31884677c551,CAACAgIAAxkDAAIxuWmK4tyP2MHlgrSTuN0q31igzO7HAALTkgACWM1ZSMzhTkKU2ktROgQ,9083593a-fd2f-4397-8114-d6e0c3510283,"Create a high-contrast messenger sticker.
Action: facepalm gesture, hand on face, frustrated — show this pose/action clearly.
Character: ISOLATE and extract ONLY the main subject (person, animal, character) from the photo. Ignore all background elements, furniture, surroundings, and environmental context. Preserve recognizable facial features, style, and colors.
Composition: Character occupies maximum canvas area, clear silhouette, no outline or border around the character.
Visual design: High contrast, strong edge separation, simplified shapes, no soft edges.
Requirements: Solid black background, no watermark, no logo, no frame.
Quality: Optimized for clean background removal and messenger sticker use.",stickers/2fe14a3c-47ed-4073-b637-a658faddaeae/12a4f6eb-8ce1-40e2-b9e0-31884677c551/1770713202211.webp,p2s_42269230_1770620481441_by_photo_2_stickerbot,2026-02-10 08:46:42.231333+00,CAACAgIAAxkDAAIx12mK8Pxy0wKS3nHjz3NI9tr7QnogAAK4kwACWM1ZSFZC0kbTPCGxOgQ,false,anime_classic,prod,
16ab3190-7496-4201-84ba-e166a7599872,193d6585-57cb-4c35-9247-aa0cf98988bb,54d3e2bd-7e8f-4c4f-a275-98e819238ca5,AgACAgIAAxkBAAIDlWmDAAG9yBGO9F8CBrdil99SedN_nQACnAxrG7n5GEiXB7QWtGawpwEAAwIAA3kAAzgE,"cute kawaii style, soft pastel colors, rounded shapes","Create a high-quality messenger sticker. Style: Cute kawaii style with soft pastel colors, rounded shapes, and sparkly details. Character: Use the character from the provided photo as the base. Preserve recognizable facial features and overall likeness. Adapt proportions to match the style. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, soft gradients, pastel color palette, sparkly accents. Requirements: Solid black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/54d3e2bd-7e8f-4c4f-a275-98e819238ca5/1770269766545.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 05:36:06.562421+00,CAACAgIAAxkDAAIGPmmELEahQaPyxLqzMEpahhPQI3iHAAIClAACso0gSBMjyKlS8U5SOAQ,false,,prod,
16d424aa-cf48-45d3-801b-09ff434775dc,f9ecf8f5-1da7-40d9-99eb-6c86c138c991,f1526a8e-08ea-4158-80a1-900acd05f9b6,AgACAgIAAxkBAAINpmmFgL7LPIrJ5UXNutBPETOeLl_qAALRC2sbjqExSD4SIW5h6j6iAQADAgADeQADOAQ,"anime style, clean lines, expressive eyes, detailed hair","Create a high-quality messenger sticker. Style: Anime style, characterized by clean, crisp lines, large expressive eyes with detailed reflections, and meticulously rendered hair with individual strands. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, adapting them to the anime aesthetic. Concept: A neutral, slightly thoughtful expression. Composition: Character occupies maximum canvas area. Outline: bold white outline. Visual design: Vibrant, saturated colors with soft, cell-shaded highlights and shadows. The eyes are the focal point, with multiple layers of shading and bright highlights to convey depth and emotion. Hair is detailed with individual strands and subtle gradients. Background: Solid, bright green color to ensure easy background removal. Requirements: No watermark, no logo, no frame, no text. Quality: High resolution, visually appealing, suitable for use as a messenger sticker.",stickers/f9ecf8f5-1da7-40d9-99eb-6c86c138c991/f1526a8e-08ea-4158-80a1-900acd05f9b6/1770356953154.webp,,2026-02-06 05:49:15.87866+00,CAACAgIAAxkDAAINr2mFgNuUWtwuP03FN-SxINYzLmlbAAK3kAACjqExSHrAlve8a4rXOAQ,false,anime,prod,
17071899-6462-4e65-8020-3fdddfa6c453,193d6585-57cb-4c35-9247-aa0cf98988bb,54d3e2bd-7e8f-4c4f-a275-98e819238ca5,AgACAgIAAxkBAAIDlWmDAAG9yBGO9F8CBrdil99SedN_nQACnAxrG7n5GEiXB7QWtGawpwEAAwIAA3kAAzgE,"The Simpsons cartoon style, yellow skin, overbite, bold outlines, flat colors","Create a high-quality messenger sticker. Style: The Simpsons cartoon style with yellow skin tone, flat 2D look, simple bold outlines, minimal shading. Character: Use the character from the provided photo as the base. Preserve recognizable facial features, proportions, and overall likeness, including overbite. Composition: Character occupies maximum canvas area, bold white border around the character (approx 25% outline width), smooth and uniform border. Visual design: Clean bold sticker outline, high contrast, simplified shapes, flat shading, bright saturated colors. Requirements: black background, no watermark, no logo, no frame, no text. Quality: Expressive, visually appealing, optimized for messenger sticker.",stickers/193d6585-57cb-4c35-9247-aa0cf98988bb/54d3e2bd-7e8f-4c4f-a275-98e819238ca5/1770269586936.webp,p2s_42269230_1770259885125_by_photo_2_stickerbot,2026-02-05 05:33:06.955765+00,CAACAgIAAxkDAAIGJmmEK5OCDZjxxWjZW86dwUNj5UVQAAL1kwACso0gSG-dHURgKan0OAQ,false,,prod,
